trans_date,trans_amount
2020-04-14 18:03:11.559112+00:00,56
2020-04-14 17:23:38.921162+00:00,10
2020-04-14 16:34:24.767867+00:00,677.79
2020-04-14 15:13:56.808861+00:00,249
2020-04-14 14:17:19.959133+00:00,10
2020-04-14 12:27:00.752462+00:00,15
2020-04-14 04:39:02.842896+00:00,200
2020-04-14 03:23:31.947219+00:00,50
2020-04-14 02:04:10.339198+00:00,215
2020-04-14 01:23:22.293576+00:00,155.65
2020-04-14 01:13:40.304306+00:00,423
2020-04-14 00:15:06.198610+00:00,379.8
2020-04-13 23:25:15.479125+00:00,9.5
2020-04-13 23:19:28.401418+00:00,37.45
2020-04-13 23:18:42.364988+00:00,285.5
2020-04-13 22:45:19.839256+00:00,200
2020-04-13 22:25:38.421830+00:00,92.25
2020-04-13 21:59:33.544367+00:00,728.16
2020-04-13 21:58:21.989719+00:00,0.77
2020-04-13 20:45:29.522418+00:00,5
2020-04-13 19:59:15.836491+00:00,6
2020-04-13 19:27:12.904388+00:00,386
2020-04-13 18:00:22.773912+00:00,15
2020-04-13 17:12:26.776505+00:00,250
2020-04-13 16:19:21.758716+00:00,100
2020-04-13 16:14:00.390828+00:00,591.6
2020-04-13 15:28:26.541268+00:00,137
2020-04-13 15:00:08.625636+00:00,2025.52
2020-04-13 14:57:16.023668+00:00,2325.78
2020-04-13 14:50:37.546097+00:00,1276
2020-04-13 14:39:26.625960+00:00,330
2020-04-13 05:04:34.963807+00:00,10
2020-04-13 03:54:00.374818+00:00,20
2020-04-13 01:39:02.400678+00:00,174
2020-04-13 00:33:25.119395+00:00,115.5
2020-04-13 00:17:20.631403+00:00,260
2020-04-12 23:37:56.148274+00:00,528
2020-04-12 23:20:50.425435+00:00,140
2020-04-12 22:47:01.351273+00:00,88.41
2020-04-12 20:39:18.600737+00:00,30
2020-04-12 18:55:00.827135+00:00,152
2020-04-12 18:50:54.796027+00:00,153.71
2020-04-12 18:30:21.053201+00:00,25.81
2020-04-12 18:27:20.840109+00:00,1347.35
2020-04-12 17:50:41.050376+00:00,270
2020-04-12 16:19:53.370192+00:00,43.26
2020-04-12 16:07:42.328612+00:00,156
2020-04-12 15:42:30.939751+00:00,1618.41
2020-04-12 02:27:06.406804+00:00,20
2020-04-12 00:56:21.611875+00:00,95
2020-04-12 00:46:28.189535+00:00,59
2020-04-12 00:29:27.599506+00:00,90
2020-04-12 00:24:09.471180+00:00,164
2020-04-12 00:06:29.071919+00:00,14.08
2020-04-12 00:05:16.226647+00:00,355.99
2020-04-12 00:01:01.558029+00:00,11.6
2020-04-11 23:14:46.607022+00:00,12
2020-04-11 22:36:16.838892+00:00,1
2020-04-11 21:54:55.396431+00:00,278
2020-04-11 21:47:20.636181+00:00,230
2020-04-11 21:37:46.457959+00:00,16
2020-04-11 20:12:15.724701+00:00,245
2020-04-11 18:39:52.488695+00:00,51.47
2020-04-11 18:03:02.998614+00:00,324.61
2020-04-11 16:25:36.362948+00:00,56.5
2020-04-11 16:02:39.432395+00:00,1380.03
2020-04-11 15:46:27.971877+00:00,60.83
2020-04-11 10:14:50.720815+00:00,12.06
2020-04-11 10:14:16.403165+00:00,12.06
2020-04-11 06:41:52.409268+00:00,37
2020-04-11 04:58:14.773264+00:00,1785.54
2020-04-11 04:57:57.908582+00:00,139
2020-04-11 03:43:49.587138+00:00,38
2020-04-11 03:11:43.737136+00:00,35.5
2020-04-11 03:01:02.545811+00:00,124
2020-04-11 01:35:07.548272+00:00,132
2020-04-11 01:27:40.976618+00:00,309
2020-04-11 01:10:29.504461+00:00,100
2020-04-11 00:58:14.886683+00:00,20
2020-04-11 00:03:03.256116+00:00,575
2020-04-10 23:03:45.385413+00:00,44.86
2020-04-10 22:32:44.392253+00:00,62
2020-04-10 21:27:43.490150+00:00,20
2020-04-10 20:48:03.618256+00:00,249.6
2020-04-10 20:19:49.167635+00:00,99
2020-04-10 20:08:33.369527+00:00,199
2020-04-10 20:06:52.924410+00:00,1898.9
2020-04-10 18:27:32.345002+00:00,551.99
2020-04-10 18:15:19.105481+00:00,100
2020-04-10 18:00:57.687510+00:00,31
2020-04-10 17:24:30.639230+00:00,69
2020-04-10 16:51:36.577446+00:00,54.5
2020-04-10 16:12:04.963483+00:00,88
2020-04-10 16:04:22.296031+00:00,392.7
2020-04-10 15:50:15.548494+00:00,219
2020-04-10 15:44:25.323927+00:00,10.76
2020-04-10 07:45:07.323436+00:00,789
2020-04-10 06:54:27.136316+00:00,1
2020-04-10 06:08:17.043150+00:00,239.94
2020-04-10 04:11:59.252430+00:00,1468.4
2020-04-10 03:44:36.973176+00:00,20
2020-04-10 03:20:34.614504+00:00,150
2020-04-10 02:46:57.997844+00:00,188
2020-04-10 02:45:56.229328+00:00,85
2020-04-10 02:45:02.207644+00:00,158.5
2020-04-10 02:25:36.140593+00:00,309
2020-04-10 02:14:30.376166+00:00,75
2020-04-10 00:09:19.181351+00:00,199
2020-04-09 23:35:01.887378+00:00,78.5
2020-04-09 23:23:13.752459+00:00,55
2020-04-09 21:30:55.878532+00:00,179.5
2020-04-09 21:21:54.277329+00:00,1268.01
2020-04-09 21:16:17.697913+00:00,12
2020-04-09 20:39:59.644470+00:00,860
2020-04-09 20:28:38.817766+00:00,15
2020-04-09 20:28:00.342593+00:00,378
2020-04-09 20:13:05.131289+00:00,105
2020-04-09 20:11:16.115587+00:00,584.98
2020-04-09 19:53:02.711148+00:00,2399.38
2020-04-09 19:12:37.172711+00:00,37
2020-04-09 18:30:30.175818+00:00,10
2020-04-09 18:23:12.419315+00:00,145
2020-04-09 16:44:06.331879+00:00,50
2020-04-09 16:27:58.075320+00:00,20
2020-04-09 14:54:09.114656+00:00,89.94
2020-04-09 14:45:52.350676+00:00,255.2
2020-04-09 12:11:56.413492+00:00,610
2020-04-09 09:15:55.050793+00:00,100
2020-04-09 05:07:56.750053+00:00,338
2020-04-09 04:32:08.451821+00:00,1
2020-04-09 02:59:29.383045+00:00,757.54
2020-04-09 02:51:41.044769+00:00,1512.54
2020-04-09 02:48:28.761389+00:00,10
2020-04-09 02:20:34.519822+00:00,13
2020-04-09 01:44:02.250258+00:00,75
2020-04-09 00:06:29.571282+00:00,70
2020-04-08 23:41:08.945331+00:00,24
2020-04-08 23:04:58.822996+00:00,1031.32
2020-04-08 22:40:51.260689+00:00,165
2020-04-08 22:39:26.832999+00:00,30.5
2020-04-08 22:14:55.281152+00:00,170.92
2020-04-08 22:13:10.778766+00:00,35
2020-04-08 21:18:29.475885+00:00,272
2020-04-08 20:04:46.544306+00:00,13
2020-04-08 20:02:51.246174+00:00,534.8
2020-04-08 20:02:22.120712+00:00,12
2020-04-08 19:52:18.750527+00:00,7
2020-04-08 19:52:12.060500+00:00,49
2020-04-08 19:33:35.506169+00:00,65
2020-04-08 19:32:42.222743+00:00,53
2020-04-08 19:22:07.044181+00:00,626.49
2020-04-08 18:41:58.858768+00:00,120.5
2020-04-08 18:33:05.658609+00:00,247.79
2020-04-08 18:32:47.575650+00:00,151
2020-04-08 18:06:24.237684+00:00,5
2020-04-06 02:50:24.854567+00:00,5
2020-04-06 02:38:35.077056+00:00,5
2020-04-06 01:11:04.823761+00:00,220
2020-04-06 00:57:23.941912+00:00,240
2020-04-06 00:30:05.766126+00:00,30
2020-04-06 00:27:38.572564+00:00,1254.32
2020-04-05 21:44:23.052075+00:00,40
2020-04-05 21:06:56.850845+00:00,373
2020-04-05 20:29:33.468155+00:00,243.58
2020-04-05 20:28:51.403338+00:00,79
2020-04-05 20:10:12.039765+00:00,50
2020-04-05 19:05:55.520587+00:00,40
2020-04-05 18:40:58.482336+00:00,10
2020-04-05 17:43:34.748067+00:00,140
2020-04-05 17:37:00.224328+00:00,85.5
2020-04-05 06:54:00.043648+00:00,230.19
2020-04-05 04:50:32.731618+00:00,65.03
2020-04-05 04:34:37.509782+00:00,100
2020-04-05 04:32:46.167824+00:00,10.55
2020-04-05 03:36:59.012244+00:00,2079.01
2020-04-05 01:45:48.913026+00:00,40
2020-04-05 00:33:25.227527+00:00,300
2020-04-05 00:00:25.439363+00:00,100
2020-04-04 23:40:03.954488+00:00,65
2020-04-04 23:39:08.050257+00:00,10.87
2020-04-04 23:37:06.074176+00:00,798
2020-04-04 23:01:39.822702+00:00,61.5
2020-04-04 22:48:29.393689+00:00,240
2020-04-04 22:31:17.648285+00:00,90.6
2020-04-04 22:18:51.633926+00:00,65
2020-04-04 21:44:56.531418+00:00,327
2020-04-04 21:30:42.957112+00:00,605.58
2020-04-04 21:05:47.912320+00:00,73.85
2020-04-04 20:38:51.694725+00:00,368.64
2020-04-04 20:32:55.884037+00:00,9.01
2020-04-04 20:25:03.808124+00:00,1772.67
2020-04-04 19:54:34.850703+00:00,200
2020-04-04 19:29:05.785855+00:00,69.59
2020-04-04 19:11:19.118840+00:00,69.57
2020-04-04 18:49:38.294438+00:00,75
2020-04-04 18:10:08.399886+00:00,100.19
2020-04-04 17:42:19.390906+00:00,45
2020-04-04 17:38:00.078974+00:00,75.61
2020-04-04 16:40:54.922386+00:00,83
2020-04-04 15:39:26.606282+00:00,216.04
2020-04-04 15:38:51.410352+00:00,81
2020-04-04 15:18:34.118784+00:00,1175
2020-04-04 15:03:55.311854+00:00,307.84
2020-04-04 13:20:23.778751+00:00,50
2020-04-04 05:59:14.713480+00:00,6317
2020-04-04 04:34:50.526921+00:00,134.4
2020-04-04 03:54:03.253662+00:00,99
2020-04-04 03:28:12.807880+00:00,976.88
2020-04-04 02:42:20.180615+00:00,475
2020-04-04 02:12:37.767057+00:00,35
2020-04-04 02:00:55.447665+00:00,10
2020-04-04 02:00:00.869650+00:00,10
2020-04-04 01:03:10.895876+00:00,241
2020-04-04 00:12:17.263652+00:00,100
2020-04-03 23:21:33.658916+00:00,100
2020-04-03 23:09:53.082566+00:00,454.4
2020-04-03 23:07:34.512755+00:00,64
2020-04-03 22:40:00.964688+00:00,3930.74
2020-04-03 22:26:38.181799+00:00,265.63
2020-04-03 21:30:55.157047+00:00,456.12
2020-04-03 21:14:43.927623+00:00,40
2020-04-03 20:48:34.830616+00:00,42
2020-04-03 20:47:12.105144+00:00,250
2020-04-03 20:37:36.303932+00:00,2900
2020-04-03 20:31:24.889012+00:00,24.39
2020-04-03 20:28:43.364091+00:00,18
2020-04-03 20:22:37.737453+00:00,461
2020-04-03 20:19:09.304803+00:00,1513
2020-04-03 20:16:01.910507+00:00,610.59
2020-04-03 20:02:56.539506+00:00,490
2020-04-03 19:56:19.206528+00:00,3267.1
2020-04-03 19:45:40.566032+00:00,130
2020-04-03 19:25:35.283375+00:00,255
2020-04-03 18:55:14.740642+00:00,28.36
2020-04-03 18:24:28.312428+00:00,45.9
2020-04-03 15:18:08.094637+00:00,535
2020-04-03 08:59:17.050476+00:00,12
2020-04-03 06:37:08.021756+00:00,20
2020-04-03 03:30:07.977021+00:00,182.9
2020-04-03 01:56:31.067365+00:00,100
2020-04-03 01:10:23.039260+00:00,118.3
2020-04-03 00:58:11.282169+00:00,17
2020-04-03 00:12:41.742198+00:00,540
2020-04-03 00:12:38.727548+00:00,1
2020-04-02 23:29:25.723335+00:00,59.5
2020-04-02 22:57:39.724330+00:00,1274.6
2020-04-02 22:55:48.872014+00:00,458.9
2020-04-02 22:49:27.681264+00:00,20
2020-04-02 22:43:45.699337+00:00,89.15
2020-04-02 22:43:21.066606+00:00,10.44
2020-04-02 21:33:57.967706+00:00,57.29
2020-04-02 21:15:41.694439+00:00,40
2020-04-02 20:26:54.606347+00:00,300.85
2020-04-02 19:11:56.922296+00:00,40
2020-04-02 18:24:43.973393+00:00,99.95
2020-04-02 16:17:05.334502+00:00,117.11
2020-04-02 16:07:44.856697+00:00,30
2020-04-02 14:16:22.974049+00:00,100
2020-04-02 04:21:53.457136+00:00,73.5
2020-04-02 04:00:09.527099+00:00,394.98
2020-04-02 03:14:41.855081+00:00,198
2020-04-02 00:07:57.479112+00:00,947.93
2020-04-01 23:51:54.021369+00:00,388
2020-04-01 22:56:32.646112+00:00,1776
2020-04-01 22:50:10.913085+00:00,6109.1
2020-04-01 21:39:56.734059+00:00,100
2020-04-01 21:17:20.189413+00:00,1067.05
2020-04-01 21:03:15.218101+00:00,348.02
2020-04-01 20:57:22.694464+00:00,35
2020-04-01 20:45:50.792481+00:00,99
2020-04-01 20:42:29.923931+00:00,3.8
2020-04-01 20:31:44.108593+00:00,560
2020-04-01 20:19:47.286874+00:00,115
2020-04-01 20:04:48.068098+00:00,130
2020-04-01 19:58:46.361791+00:00,93.11
2020-04-01 19:55:50.470212+00:00,269.99
2020-04-01 19:44:57.553022+00:00,30.5
2020-04-01 19:39:04.734654+00:00,50
2020-04-01 19:25:56.774587+00:00,79
2020-04-01 18:43:49.903006+00:00,430
2020-04-01 18:31:12.162602+00:00,20
2020-04-01 18:28:40.821121+00:00,165
2020-04-01 18:14:31.083384+00:00,93.62
2020-04-01 17:59:16.316723+00:00,56.35
2020-04-01 17:59:03.686811+00:00,10
2020-04-01 17:33:54.149938+00:00,19
2020-04-01 17:29:40.590674+00:00,81
2020-04-01 17:15:11.371895+00:00,49
2020-04-01 15:42:24.224331+00:00,432.26
2020-04-01 15:26:18.239907+00:00,19
2020-04-01 13:20:26.864585+00:00,27
2020-04-01 11:57:24.239455+00:00,87
2020-04-01 09:19:52.744899+00:00,50
2020-04-01 04:36:49.337590+00:00,300
2020-04-01 04:24:45.936125+00:00,140
2020-04-01 03:39:40.630364+00:00,75
2020-04-01 02:46:01.474420+00:00,100
2020-04-01 01:38:05.965452+00:00,10
2020-04-01 01:26:03.548232+00:00,130.4
2020-03-31 23:33:29.163835+00:00,351.07
2020-03-31 23:13:56.143259+00:00,10
2020-03-31 22:59:41.922222+00:00,799.87
2020-03-31 21:15:07.869855+00:00,1313.93
2020-03-31 21:09:35.676077+00:00,500
2020-03-31 20:47:09.879740+00:00,234.05
2020-03-31 17:19:31.992141+00:00,514.9
2020-03-31 17:02:31.997725+00:00,745
2020-03-31 15:55:38.026882+00:00,19
2020-03-31 14:00:42.793156+00:00,92.5
2020-03-31 07:03:43.778107+00:00,85
2020-03-31 01:49:03.877510+00:00,50
2020-03-31 00:33:56.175411+00:00,3931.32
2020-03-31 00:32:53.442413+00:00,4031.32
2020-03-31 00:24:18.935645+00:00,11.6
2020-03-31 00:08:02.353267+00:00,231.91
2020-03-30 23:51:37.510362+00:00,8
2020-03-30 23:35:09.565745+00:00,99
2020-03-30 23:28:49.092539+00:00,463.81
2020-03-30 22:43:11.934142+00:00,56
2020-03-30 22:34:43.614521+00:00,229.79
2020-03-30 22:28:19.809975+00:00,113.5
2020-03-30 22:19:03.619047+00:00,308.79
2020-03-30 22:08:27.703500+00:00,142.99
2020-03-30 19:49:05.230483+00:00,100
2020-03-30 19:42:08.517958+00:00,284
2020-03-30 19:22:26.944501+00:00,55
2020-03-30 19:02:27.083734+00:00,10
2020-03-30 18:49:28.334834+00:00,100
2020-03-30 18:44:39.575172+00:00,304.9
2020-03-30 18:02:27.963779+00:00,503.31
2020-03-30 17:17:20.777743+00:00,17
2020-03-30 16:11:52.599052+00:00,231.91
2020-03-30 15:59:13.244085+00:00,98
2020-03-30 15:56:15.278224+00:00,87.25
2020-03-30 15:50:40.262384+00:00,100
2020-03-30 14:40:43.528524+00:00,15
2020-03-30 13:39:57.689463+00:00,231.91
2020-03-30 07:00:15.954779+00:00,21
2020-03-30 04:33:59.633672+00:00,999
2020-03-30 04:06:19.042689+00:00,64.44
2020-03-30 04:00:14.687883+00:00,10
2020-03-30 01:18:58.398347+00:00,33
2020-03-30 01:17:54.115984+00:00,291
2020-03-30 00:52:04.468606+00:00,231.91
2020-03-30 00:43:15.914365+00:00,90.85
2020-03-30 00:09:04.194059+00:00,58
2020-03-29 23:47:18.948716+00:00,15
2020-03-29 23:07:58.437855+00:00,903
2020-03-29 23:05:15.441749+00:00,22.52
2020-03-29 23:03:45.788146+00:00,171.87
2020-03-29 22:55:55.795309+00:00,125
2020-03-29 22:09:40.930496+00:00,53.55
2020-03-29 22:09:40.858819+00:00,53.55
2020-03-29 19:15:59.553385+00:00,300
2020-03-29 18:43:47.372473+00:00,67.8
2020-03-29 18:26:25.217737+00:00,899.49
2020-03-29 18:19:51.429684+00:00,10
2020-03-29 17:48:17.720089+00:00,640.06
2020-03-29 17:35:41.053788+00:00,1112.1
2020-03-29 17:15:38.870300+00:00,51.74
2020-03-29 17:14:38.236404+00:00,10
2020-03-29 17:02:11.729719+00:00,1953.4
2020-03-29 16:20:45.457228+00:00,23.6
2020-03-29 16:06:34.726891+00:00,69
2020-03-29 15:39:24.002253+00:00,120
2020-03-29 15:18:43.514710+00:00,200
2020-03-29 09:08:49.085722+00:00,16
2020-03-29 06:19:28.443482+00:00,33
2020-03-29 03:37:17.922375+00:00,275
2020-03-29 02:30:28.372010+00:00,648.23
2020-03-29 01:01:38.616000+00:00,96.17
2020-03-29 00:59:29.035392+00:00,100
2020-03-29 00:39:25.000735+00:00,152
2020-03-29 00:06:00.694285+00:00,459.66
2020-03-28 23:56:00.777415+00:00,98.72
2020-03-28 23:51:22.468962+00:00,20
2020-03-28 23:49:51.638007+00:00,47
2020-03-28 23:48:46.225301+00:00,50
2020-03-28 23:35:51.909477+00:00,97.92
2020-03-28 23:13:13.492623+00:00,159.5
2020-03-28 23:09:14.146125+00:00,80
2020-03-28 22:50:58.488017+00:00,435.66
2020-03-28 22:45:20.139297+00:00,77
2020-03-28 22:34:52.621894+00:00,137.9
2020-03-28 22:25:09.894575+00:00,108
2020-03-28 21:58:34.697529+00:00,129.9
2020-03-28 21:52:29.366517+00:00,288
2020-03-28 21:32:59.772682+00:00,28.57
2020-03-28 20:53:22.593029+00:00,385
2020-03-28 20:41:47.809518+00:00,87
2020-03-28 20:39:12.772529+00:00,48.5
2020-03-28 20:33:02.529880+00:00,89
2020-03-28 19:42:46.673711+00:00,385
2020-03-28 19:23:48.610710+00:00,1453.76
2020-03-28 19:21:17.639322+00:00,100
2020-03-28 19:17:14.912307+00:00,32.11
2020-03-28 18:09:49.683299+00:00,55
2020-03-28 15:24:01.956605+00:00,1037.16
2020-03-28 15:04:05.948667+00:00,100
2020-03-28 14:06:20.061866+00:00,70.88
2020-03-28 13:58:38.224246+00:00,100
2020-03-28 13:56:23.924472+00:00,75
2020-03-28 13:53:13.969690+00:00,50
2020-03-28 04:55:18.181205+00:00,70.08
2020-03-28 03:24:46.772379+00:00,126
2020-03-28 02:44:35.963593+00:00,34
2020-03-28 02:37:51.700781+00:00,431.25
2020-03-28 02:12:52.572980+00:00,465.37
2020-03-28 02:03:17.530557+00:00,40
2020-03-28 00:57:12.797892+00:00,87
2020-03-27 23:40:23.917296+00:00,24
2020-03-27 23:36:36.748226+00:00,66.63
2020-03-27 23:36:05.516235+00:00,79.7
2020-03-27 22:54:52.814368+00:00,37.88
2020-03-27 22:45:02.177709+00:00,200
2020-03-27 22:11:25.994787+00:00,144
2020-03-27 21:31:52.115158+00:00,993.6
2020-03-27 21:21:59.547833+00:00,50000
2020-03-27 21:11:25.779833+00:00,163.2
2020-03-27 21:10:36.153318+00:00,148.63
2020-03-27 20:47:35.291166+00:00,19.8
2020-03-27 20:40:54.715527+00:00,30
2020-03-27 20:32:29.091428+00:00,5015
2020-03-27 20:22:58.787047+00:00,279
2020-03-27 14:07:36.372150+00:00,0.5
2020-03-27 06:34:42.875929+00:00,13
2020-03-27 05:38:19.906933+00:00,107.5
2020-03-27 04:27:08.478341+00:00,44.5
2020-03-27 00:55:05.492124+00:00,200
2020-03-27 00:50:09.860097+00:00,100
2020-03-27 00:01:40.656367+00:00,50
2020-03-26 23:12:28.757946+00:00,129.75
2020-03-26 22:56:48.293924+00:00,100
2020-03-26 22:42:32.464376+00:00,279
2020-03-26 22:30:55.009422+00:00,32.9
2020-03-26 22:26:46.777417+00:00,46.9
2020-03-26 22:11:14.535646+00:00,192
2020-03-26 22:10:56.498626+00:00,20
2020-03-26 19:09:04.202095+00:00,6.7
2020-03-26 18:06:28.933497+00:00,58
2020-03-26 16:43:18.780092+00:00,50
2020-03-26 16:25:12.060539+00:00,42.75
2020-03-26 14:33:11.888768+00:00,60
2020-03-26 05:18:19.245831+00:00,100.07
2020-03-26 04:53:22.873891+00:00,65
2020-03-26 04:36:21.044513+00:00,10
2020-03-26 03:29:16.461546+00:00,17
2020-03-26 02:37:23.463247+00:00,5990
2020-03-26 02:36:46.949917+00:00,1
2020-03-26 01:43:08.561891+00:00,238
2020-03-26 01:36:45.752243+00:00,139
2020-03-26 01:36:31.771388+00:00,15.93
2020-03-26 01:21:47.286159+00:00,165.4
2020-03-26 01:10:43.810473+00:00,56
2020-03-26 00:51:00.488767+00:00,37
2020-03-25 23:02:45.437173+00:00,1134.22
2020-03-25 22:02:51.563714+00:00,105
2020-03-25 21:11:36.075410+00:00,100
2020-03-25 21:09:35.340544+00:00,50
2020-03-25 20:57:54.745619+00:00,7600
2020-03-25 20:36:08.703562+00:00,12
2020-03-25 20:32:25.571882+00:00,87.51
2020-03-25 20:26:03.289599+00:00,12
2020-03-25 20:16:06.357305+00:00,31
2020-03-25 18:32:13.460732+00:00,115
2020-03-25 17:43:46.174356+00:00,57
2020-03-25 17:40:00.432815+00:00,100
2020-03-25 17:29:51.232235+00:00,100
2020-03-25 17:17:02.409815+00:00,150.93
2020-03-25 17:07:43.079987+00:00,1279.15
2020-03-25 16:42:27.712011+00:00,19
2020-03-25 16:34:39.583409+00:00,1503.36
2020-03-25 16:14:01.404700+00:00,74
2020-03-25 15:57:18.240720+00:00,14
2020-03-25 15:54:50.962539+00:00,300
2020-03-25 07:48:43.808875+00:00,14
2020-03-25 06:11:33.211937+00:00,6
2020-03-25 04:42:56.974198+00:00,39
2020-03-25 04:35:34.832027+00:00,14
2020-03-25 03:40:49.549103+00:00,18.9
2020-03-25 03:36:22.049265+00:00,49.83
2020-03-25 03:10:01.662484+00:00,230
2020-03-25 03:08:32.679319+00:00,10.42
2020-03-25 02:52:53.564630+00:00,10.42
2020-03-25 02:41:50.895427+00:00,32
2020-03-25 01:54:35.989895+00:00,100
2020-03-25 01:34:21.043600+00:00,287.34
2020-03-25 01:29:53.185409+00:00,93
2020-03-25 01:24:44.552005+00:00,216
2020-03-25 00:43:33.228824+00:00,702
2020-03-25 00:41:05.930518+00:00,156
2020-03-25 00:30:17.735010+00:00,77.39
2020-03-25 00:01:19.066125+00:00,699.23
2020-03-24 22:15:03.030890+00:00,13
2020-03-24 22:01:28.633349+00:00,20
2020-03-24 21:06:20.145381+00:00,99.75
2020-03-24 20:30:06.143803+00:00,48.9
2020-03-24 19:37:32.702702+00:00,300
2020-03-24 19:26:01.649488+00:00,799
2020-03-24 19:08:37.970558+00:00,162
2020-03-24 18:54:31.961196+00:00,270.3
2020-03-24 17:32:57.552254+00:00,41
2020-03-24 16:15:03.696329+00:00,20
2020-03-24 16:13:03.542773+00:00,20
2020-03-24 15:40:38.901112+00:00,12
2020-03-24 14:56:41.856467+00:00,90
2020-03-24 07:49:52.489174+00:00,12.5
2020-03-24 07:47:06.828208+00:00,15
2020-03-24 07:29:49.546254+00:00,21
2020-03-24 07:12:36.151956+00:00,21
2020-03-24 04:35:07.134617+00:00,38
2020-03-24 01:58:14.180673+00:00,59.25
2020-03-24 01:37:33.717886+00:00,99
2020-03-24 00:52:48.869071+00:00,100
2020-03-23 23:01:00.146157+00:00,469
2020-03-23 22:53:20.965540+00:00,20
2020-03-23 22:11:45.940111+00:00,110.5
2020-03-23 21:14:42.323196+00:00,476.39
2020-03-23 20:44:57.000113+00:00,1004.15
2020-03-23 20:15:57.876354+00:00,233
2020-03-23 19:58:11.196998+00:00,3031.32
2020-03-23 19:35:23.352568+00:00,129
2020-03-23 18:55:48.146649+00:00,229
2020-03-23 18:51:50.473585+00:00,95.4
2020-03-23 15:57:30.679567+00:00,144.8
2020-03-23 15:33:49.581450+00:00,479.7
2020-03-23 14:34:02.996300+00:00,66.03
2020-03-23 07:53:09.946924+00:00,21
2020-03-23 03:06:39.200425+00:00,12
2020-03-23 02:46:17.676123+00:00,1172
2020-03-23 02:46:15.483096+00:00,238.99
2020-03-23 02:18:28.407492+00:00,10
2020-03-23 00:32:09.205108+00:00,57
2020-03-23 00:14:30.993912+00:00,198
2020-03-22 23:58:29.958900+00:00,57.2
2020-03-22 23:26:42.184298+00:00,413
2020-03-22 23:13:27.989782+00:00,200
2020-03-22 23:13:21.912580+00:00,160
2020-03-22 23:12:40.899460+00:00,23.43
2020-03-22 23:06:28.475249+00:00,61.8
2020-03-22 23:03:29.377089+00:00,33.5
2020-03-22 22:59:41.143973+00:00,80
2020-03-22 22:47:00.795183+00:00,101.5
2020-03-22 22:42:53.930230+00:00,238.31
2020-03-22 22:36:40.495994+00:00,49
2020-03-22 22:36:25.508767+00:00,458.85
2020-03-22 22:35:33.037327+00:00,242
2020-03-22 22:28:02.796820+00:00,55
2020-03-22 22:18:12.315143+00:00,100
2020-03-22 22:16:37.420449+00:00,434.02
2020-03-22 22:05:03.889303+00:00,32.5
2020-03-22 21:58:24.150953+00:00,50
2020-03-22 21:32:59.566501+00:00,5015
2020-03-22 21:21:07.196081+00:00,17.95
2020-03-22 20:34:27.354211+00:00,50
2020-03-22 20:23:49.009605+00:00,19
2020-03-22 20:05:59.842706+00:00,93.8
2020-03-22 19:41:46.541396+00:00,1
2020-03-22 18:14:06.986033+00:00,42
2020-03-22 16:13:24.444766+00:00,132
2020-03-22 15:30:48.121108+00:00,130
2020-03-22 13:30:13.390063+00:00,57
2020-03-22 07:19:39.889131+00:00,64.62
2020-03-22 03:51:47.236387+00:00,32.14
2020-03-22 01:58:46.451409+00:00,53.99
2020-03-22 01:55:27.373920+00:00,343
2020-03-22 01:41:31.639836+00:00,484.19
2020-03-22 00:52:27.589967+00:00,491.48
2020-03-21 23:52:15.212720+00:00,78
2020-03-21 22:46:39.923569+00:00,23.35
2020-03-21 22:32:32.957674+00:00,6
2020-03-21 22:17:55.218762+00:00,198
2020-03-21 22:15:36.780870+00:00,66.34
2020-03-21 22:14:59.325858+00:00,10
2020-03-21 22:05:21.247053+00:00,25
2020-03-21 22:04:42.139358+00:00,30
2020-03-21 21:45:27.564625+00:00,100
2020-03-21 21:17:00.042960+00:00,38.5
2020-03-21 21:15:33.962918+00:00,67.94
2020-03-21 20:32:03.408437+00:00,15
2020-03-21 20:00:38.635748+00:00,133.86
2020-03-21 19:45:55.263988+00:00,159
2020-03-21 19:28:07.198087+00:00,66.89
2020-03-21 19:19:41.983863+00:00,50
2020-03-21 19:17:24.512015+00:00,630
2020-03-21 19:15:13.068923+00:00,75
2020-03-21 18:31:27.892257+00:00,100
2020-03-21 17:27:18.857249+00:00,100
2020-03-21 17:22:13.172429+00:00,26
2020-03-21 17:16:01.272283+00:00,101.14
2020-03-21 16:57:47.143534+00:00,498.24
2020-03-21 16:57:34.080235+00:00,47
2020-03-21 16:46:15.381692+00:00,59
2020-03-21 15:35:13.653215+00:00,105
2020-03-21 12:14:00.560969+00:00,15
2020-03-21 09:26:48.196223+00:00,12.9
2020-03-21 03:36:27.707251+00:00,13.5
2020-03-21 03:06:00.491967+00:00,220
2020-03-21 03:03:04.047119+00:00,325
2020-03-21 01:31:42.175151+00:00,244.56
2020-03-21 01:13:19.882445+00:00,20
2020-03-21 00:35:33.609596+00:00,41.1
2020-03-21 00:29:32.294278+00:00,186.3
2020-03-20 23:12:53.337828+00:00,24
2020-03-20 22:22:30.586108+00:00,1903.23
2020-03-20 22:20:47.235005+00:00,374.5
2020-03-20 20:51:45.672809+00:00,188
2020-03-20 20:01:03.542388+00:00,13.5
2020-03-20 19:30:26.799986+00:00,34
2020-03-20 18:58:56.222900+00:00,16
2020-03-20 18:50:58.295052+00:00,299
